itin_id,slug,field,old_value,new_value,pct_change,queryA_value,queryB_value,queries_agree,literal_value_seen,sailing_id,source_url,retrieved_at,status,note
i0011,8n-west-caribbean-perfect-day-symphony-galveston,price_interior,769,773,+0.5%,773.07,773.07,yes,"""price"":{""value"":773.07}",2026-09 floor (1 sailings),https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W063?sailDate=2026-09-12&packageCode=SY08W063&groupId=SY08GAL-3243125536&country=USA,2026-08-15T13:18:14,verified,
i0011,8n-west-caribbean-perfect-day-symphony-galveston,price_balcony,849,1088,+28.2%,1088.07,1088.07,yes,"""price"":{""value"":1088.07}",2026-09 floor (1 sailings),https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W063?sailDate=2026-09-12&packageCode=SY08W063&groupId=SY08GAL-3243125536&country=USA,2026-08-15T13:18:14,verified,
i0011,8n-west-caribbean-perfect-day-symphony-galveston,month_override 2026-09.i,,773,,773.07,773.07,yes,"""price"":{""value"":773.07}",2026-09-12,https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W063?sailDate=2026-09-12&packageCode=SY08W063&groupId=SY08GAL-3243125536&country=USA,2026-08-15T13:18:14,verified,
i0011,8n-west-caribbean-perfect-day-symphony-galveston,month_override 2026-09.b,,1088,,1088.07,1088.07,yes,"""price"":{""value"":1088.07}",2026-09-12,https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W063?sailDate=2026-09-12&packageCode=SY08W063&groupId=SY08GAL-3243125536&country=USA,2026-08-15T13:18:14,verified,
i0011,8n-west-caribbean-perfect-day-symphony-galveston,month_override 2026-10.i,,999,,998.7,998.7,yes,"""price"":{""value"":998.7}",2026-10-10,https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W063?sailDate=2026-09-12&packageCode=SY08W063&groupId=SY08GAL-3243125536&country=USA,2026-08-15T13:18:14,verified,
i0011,8n-west-caribbean-perfect-day-symphony-galveston,month_override 2026-10.b,,1151,,1150.7,1150.7,yes,"""price"":{""value"":1150.7}",2026-10-10,https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W063?sailDate=2026-09-12&packageCode=SY08W063&groupId=SY08GAL-3243125536&country=USA,2026-08-15T13:18:14,verified,
i0012,6n-west-caribbean-belize-liberty-galveston,price_interior,666,666,+0.0%,665.59,665.59,yes,"""price"":{""value"":665.59}",2028-02 floor (1 sailings),https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-liberty-LB06W326?sailDate=2028-02-04&packageCode=LB06W326&groupId=LB06GAL-739201255&country=USA,2026-08-15T13:18:14,verified,
i0012,6n-west-caribbean-belize-liberty-galveston,price_balcony,966,966,+0.0%,966.09,966.09,yes,"""price"":{""value"":966.09}",2028-02 floor (1 sailings),https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-liberty-LB06W326?sailDate=2028-02-04&packageCode=LB06W326&groupId=LB06GAL-739201255&country=USA,2026-08-15T13:18:14,verified,
i0012,6n-west-caribbean-belize-liberty-galveston,month_override 2028-02.i,,666,,665.59,665.59,yes,"""price"":{""value"":665.59}",2028-02-04,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-liberty-LB06W326?sailDate=2028-02-04&packageCode=LB06W326&groupId=LB06GAL-739201255&country=USA,2026-08-15T13:18:14,verified,
i0012,6n-west-caribbean-belize-liberty-galveston,month_override 2028-02.b,,966,,966.09,966.09,yes,"""price"":{""value"":966.09}",2028-02-04,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-liberty-LB06W326?sailDate=2028-02-04&packageCode=LB06W326&groupId=LB06GAL-739201255&country=USA,2026-08-15T13:18:14,verified,
i0013,6n-west-caribbean-roatan-liberty-galveston,price_interior,742,742,+0.0%,741.61,741.61,yes,"""price"":{""value"":741.61}",2028-04 floor (1 sailings),https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-liberty-LB06W327?sailDate=2028-04-15&packageCode=LB06W327&groupId=LB06GAL-1251154622&country=USA,2026-08-15T13:18:14,verified,
i0013,6n-west-caribbean-roatan-liberty-galveston,price_balcony,1042,1042,+0.0%,1042.11,1042.11,yes,"""price"":{""value"":1042.11}",2028-04 floor (1 sailings),https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-liberty-LB06W327?sailDate=2028-04-15&packageCode=LB06W327&groupId=LB06GAL-1251154622&country=USA,2026-08-15T13:18:14,verified,
i0013,6n-west-caribbean-roatan-liberty-galveston,month_override 2027-12.i,,1045,,1044.72,1044.72,yes,"""price"":{""value"":1044.72}",2027-12-24,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-liberty-LB06W327?sailDate=2028-04-15&packageCode=LB06W327&groupId=LB06GAL-1251154622&country=USA,2026-08-15T13:18:14,verified,
i0013,6n-west-caribbean-roatan-liberty-galveston,month_override 2027-12.b,,1418,,1417.72,1417.72,yes,"""price"":{""value"":1417.72}",2027-12-24,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-liberty-LB06W327?sailDate=2028-04-15&packageCode=LB06W327&groupId=LB06GAL-1251154622&country=USA,2026-08-15T13:18:14,verified,
i0013,6n-west-caribbean-roatan-liberty-galveston,month_override 2028-04.i,,742,,741.61,741.61,yes,"""price"":{""value"":741.61}",2028-04-15,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-liberty-LB06W327?sailDate=2028-04-15&packageCode=LB06W327&groupId=LB06GAL-1251154622&country=USA,2026-08-15T13:18:14,verified,
i0013,6n-west-caribbean-roatan-liberty-galveston,month_override 2028-04.b,,1042,,1042.11,1042.11,yes,"""price"":{""value"":1042.11}",2028-04-15,https://www.royalcaribbean.com/itinerary/6-night-western-caribbean-cruise-from-galveston-on-liberty-LB06W327?sailDate=2028-04-15&packageCode=LB06W327&groupId=LB06GAL-1251154622&country=USA,2026-08-15T13:18:14,verified,
i0014,5n-west-caribbean-holiday-liberty-galveston,price_interior,844,776,-8.1%,776.11,776.11,yes,"""price"":{""value"":776.11}",2026-12 floor (1 sailings),https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-holiday-from-galveston-on-liberty-LB05W651?sailDate=2026-12-21&packageCode=LB05W651&groupId=LB05GAL-1143185905&country=USA,2026-08-15T13:18:14,verified,
i0014,5n-west-caribbean-holiday-liberty-galveston,price_balcony,1026,1036,+1.0%,1035.61,1035.61,yes,"""price"":{""value"":1035.61}",2026-12 floor (1 sailings),https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-holiday-from-galveston-on-liberty-LB05W651?sailDate=2026-12-21&packageCode=LB05W651&groupId=LB05GAL-1143185905&country=USA,2026-08-15T13:18:14,verified,
i0014,5n-west-caribbean-holiday-liberty-galveston,month_override 2026-12.i,,776,,776.11,776.11,yes,"""price"":{""value"":776.11}",2026-12-21,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-holiday-from-galveston-on-liberty-LB05W651?sailDate=2026-12-21&packageCode=LB05W651&groupId=LB05GAL-1143185905&country=USA,2026-08-15T13:18:14,verified,
i0014,5n-west-caribbean-holiday-liberty-galveston,month_override 2026-12.b,,1036,,1035.61,1035.61,yes,"""price"":{""value"":1035.61}",2026-12-21,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-holiday-from-galveston-on-liberty-LB05W651?sailDate=2026-12-21&packageCode=LB05W651&groupId=LB05GAL-1143185905&country=USA,2026-08-15T13:18:14,verified,
i0015,8n-cococay-caribbean-symphony-galveston,price_interior,820,820,+0.0%,819.73,819.73,yes,"""price"":{""value"":819.73}",2026-09 floor (1 sailings),https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W062?sailDate=2026-09-26&packageCode=SY08W062&groupId=SY08GAL-3078699647&country=USA,2026-08-15T13:18:14,verified,
i0015,8n-cococay-caribbean-symphony-galveston,price_balcony,1107,1132,+2.3%,1131.73,1131.73,yes,"""price"":{""value"":1131.73}",2026-09 floor (1 sailings),https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W062?sailDate=2026-09-26&packageCode=SY08W062&groupId=SY08GAL-3078699647&country=USA,2026-08-15T13:18:14,verified,
i0015,8n-cococay-caribbean-symphony-galveston,month_override 2026-08.i,,850,,849.86,849.86,yes,"""price"":{""value"":849.86}",2026-08-29,https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W062?sailDate=2026-09-26&packageCode=SY08W062&groupId=SY08GAL-3078699647&country=USA,2026-08-15T13:18:14,verified,
i0015,8n-cococay-caribbean-symphony-galveston,month_override 2026-08.b,,1174,,1173.86,1173.86,yes,"""price"":{""value"":1173.86}",2026-08-29,https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W062?sailDate=2026-09-26&packageCode=SY08W062&groupId=SY08GAL-3078699647&country=USA,2026-08-15T13:18:14,verified,
i0015,8n-cococay-caribbean-symphony-galveston,month_override 2026-09.i,,820,,819.73,819.73,yes,"""price"":{""value"":819.73}",2026-09-26,https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W062?sailDate=2026-09-26&packageCode=SY08W062&groupId=SY08GAL-3078699647&country=USA,2026-08-15T13:18:14,verified,
i0015,8n-cococay-caribbean-symphony-galveston,month_override 2026-09.b,,1132,,1131.73,1131.73,yes,"""price"":{""value"":1131.73}",2026-09-26,https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W062?sailDate=2026-09-26&packageCode=SY08W062&groupId=SY08GAL-3078699647&country=USA,2026-08-15T13:18:14,verified,
i0015,8n-cococay-caribbean-symphony-galveston,month_override 2027-05.i,,941,,940.7,940.7,yes,"""price"":{""value"":940.7}",2027-05-08;2027-05-22,https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W062?sailDate=2026-09-26&packageCode=SY08W062&groupId=SY08GAL-3078699647&country=USA,2026-08-15T13:18:14,verified,
i0015,8n-cococay-caribbean-symphony-galveston,month_override 2027-05.b,,1203,,1203.2,1203.2,yes,"""price"":{""value"":1203.2}",2027-05-08;2027-05-22,https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W062?sailDate=2026-09-26&packageCode=SY08W062&groupId=SY08GAL-3078699647&country=USA,2026-08-15T13:18:14,verified,
i0015,8n-cococay-caribbean-symphony-galveston,month_override 2027-06.i,,1464,,1463.7,1463.7,yes,"""price"":{""value"":1463.7}",2027-06-05;2027-06-19,https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W062?sailDate=2026-09-26&packageCode=SY08W062&groupId=SY08GAL-3078699647&country=USA,2026-08-15T13:18:14,verified,
i0015,8n-cococay-caribbean-symphony-galveston,month_override 2027-06.b,,1513,,1513.2,1513.2,yes,"""price"":{""value"":1513.2}",2027-06-05;2027-06-19,https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W062?sailDate=2026-09-26&packageCode=SY08W062&groupId=SY08GAL-3078699647&country=USA,2026-08-15T13:18:14,verified,
i0015,8n-cococay-caribbean-symphony-galveston,month_override 2027-07.i,,1360,,1359.7,1359.7,yes,"""price"":{""value"":1359.7}",2027-07-03;2027-07-17;2027-07-31,https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W062?sailDate=2026-09-26&packageCode=SY08W062&groupId=SY08GAL-3078699647&country=USA,2026-08-15T13:18:14,verified,
i0015,8n-cococay-caribbean-symphony-galveston,month_override 2027-07.b,,1523,,1523.2,1523.2,yes,"""price"":{""value"":1523.2}",2027-07-03;2027-07-17;2027-07-31,https://www.royalcaribbean.com/itinerary/8-night-western-caribbean-perfect-day-from-galveston-on-symphony-SY08W062?sailDate=2026-09-26&packageCode=SY08W062&groupId=SY08GAL-3078699647&country=USA,2026-08-15T13:18:14,verified,
i0016,9n-west-caribbean-liberty-galveston,price_interior,911,911,+0.0%,910.52,910.52,yes,"""price"":{""value"":910.52}",2027-08 floor (1 sailings),https://www.royalcaribbean.com/itinerary/9-night-western-caribbean-cruise-from-galveston-on-liberty-LB09W212?sailDate=2027-08-12&packageCode=LB09W212&groupId=LB09GAL-4006346939&country=USA,2026-08-15T13:18:14,verified,
i0016,9n-west-caribbean-liberty-galveston,price_balcony,1483,1483,+0.0%,1483.02,1483.02,yes,"""price"":{""value"":1483.02}",2027-08 floor (1 sailings),https://www.royalcaribbean.com/itinerary/9-night-western-caribbean-cruise-from-galveston-on-liberty-LB09W212?sailDate=2027-08-12&packageCode=LB09W212&groupId=LB09GAL-4006346939&country=USA,2026-08-15T13:18:14,verified,
i0016,9n-west-caribbean-liberty-galveston,month_override 2027-08.i,,911,,910.52,910.52,yes,"""price"":{""value"":910.52}",2027-08-12,https://www.royalcaribbean.com/itinerary/9-night-western-caribbean-cruise-from-galveston-on-liberty-LB09W212?sailDate=2027-08-12&packageCode=LB09W212&groupId=LB09GAL-4006346939&country=USA,2026-08-15T13:18:14,verified,
i0016,9n-west-caribbean-liberty-galveston,month_override 2027-08.b,,1483,,1483.02,1483.02,yes,"""price"":{""value"":1483.02}",2027-08-12,https://www.royalcaribbean.com/itinerary/9-night-western-caribbean-cruise-from-galveston-on-liberty-LB09W212?sailDate=2027-08-12&packageCode=LB09W212&groupId=LB09GAL-4006346939&country=USA,2026-08-15T13:18:14,verified,
i0017,7n-west-caribbean-icon-galveston,price_interior,1277,1246,-2.4%,1245.9,1245.9,yes,"""price"":{""value"":1245.9}",2028-02 floor (4 sailings),https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-from-galveston-on-icon-IC07W792?sailDate=2028-02-27&packageCode=IC07W792&groupId=IC07GAL-3851841632&country=USA,2026-08-15T13:18:14,verified,
i0017,7n-west-caribbean-icon-galveston,price_balcony,1489,1399,-6.0%,1398.7,1398.7,yes,"""price"":{""value"":1398.7}",2028-01 floor (5 sailings),https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-from-galveston-on-icon-IC07W792?sailDate=2028-02-27&packageCode=IC07W792&groupId=IC07GAL-3851841632&country=USA,2026-08-15T13:18:14,verified,
i0017,7n-west-caribbean-icon-galveston,month_override 2027-11.i,,1399,,1398.7,1398.7,yes,"""price"":{""value"":1398.7}",2027-11-14;2027-11-21;2027-11-28,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-from-galveston-on-icon-IC07W792?sailDate=2028-02-27&packageCode=IC07W792&groupId=IC07GAL-3851841632&country=USA,2026-08-15T13:18:14,verified,
i0017,7n-west-caribbean-icon-galveston,month_override 2027-11.b,,1549,,1548.7,1548.7,yes,"""price"":{""value"":1548.7}",2027-11-14;2027-11-21;2027-11-28,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-from-galveston-on-icon-IC07W792?sailDate=2028-02-27&packageCode=IC07W792&groupId=IC07GAL-3851841632&country=USA,2026-08-15T13:18:14,verified,
i0017,7n-west-caribbean-icon-galveston,month_override 2027-12.i,,1378,,1378.2,1378.2,yes,"""price"":{""value"":1378.2}",2027-12-05;2027-12-12;2027-12-19;2027-12-26,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-from-galveston-on-icon-IC07W792?sailDate=2028-02-27&packageCode=IC07W792&groupId=IC07GAL-3851841632&country=USA,2026-08-15T13:18:14,verified,
i0017,7n-west-caribbean-icon-galveston,month_override 2027-12.b,,1529,,1529.2,1529.2,yes,"""price"":{""value"":1529.2}",2027-12-05;2027-12-12;2027-12-19;2027-12-26,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-from-galveston-on-icon-IC07W792?sailDate=2028-02-27&packageCode=IC07W792&groupId=IC07GAL-3851841632&country=USA,2026-08-15T13:18:14,verified,
i0017,7n-west-caribbean-icon-galveston,month_override 2028-01.i,,1246,,1245.96,1245.96,yes,"""price"":{""value"":1245.96}",2028-01-02;2028-01-09;2028-01-16;2028-01-23;2028-01-30,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-from-galveston-on-icon-IC07W792?sailDate=2028-02-27&packageCode=IC07W792&groupId=IC07GAL-3851841632&country=USA,2026-08-15T13:18:14,verified,
i0017,7n-west-caribbean-icon-galveston,month_override 2028-01.b,,1399,,1398.7,1398.7,yes,"""price"":{""value"":1398.7}",2028-01-02;2028-01-09;2028-01-16;2028-01-23;2028-01-30,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-from-galveston-on-icon-IC07W792?sailDate=2028-02-27&packageCode=IC07W792&groupId=IC07GAL-3851841632&country=USA,2026-08-15T13:18:14,verified,
i0017,7n-west-caribbean-icon-galveston,month_override 2028-02.i,,1246,,1245.9,1245.9,yes,"""price"":{""value"":1245.9}",2028-02-06;2028-02-13;2028-02-20;2028-02-27,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-from-galveston-on-icon-IC07W792?sailDate=2028-02-27&packageCode=IC07W792&groupId=IC07GAL-3851841632&country=USA,2026-08-15T13:18:14,verified,
i0017,7n-west-caribbean-icon-galveston,month_override 2028-02.b,,1399,,1398.7,1398.7,yes,"""price"":{""value"":1398.7}",2028-02-06;2028-02-13;2028-02-20;2028-02-27,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-from-galveston-on-icon-IC07W792?sailDate=2028-02-27&packageCode=IC07W792&groupId=IC07GAL-3851841632&country=USA,2026-08-15T13:18:14,verified,
i0017,7n-west-caribbean-icon-galveston,month_override 2028-03.i,,1396,,1396.2,1396.2,yes,"""price"":{""value"":1396.2}",2028-03-05;2028-03-12;2028-03-19;2028-03-26,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-from-galveston-on-icon-IC07W792?sailDate=2028-02-27&packageCode=IC07W792&groupId=IC07GAL-3851841632&country=USA,2026-08-15T13:18:14,verified,
i0017,7n-west-caribbean-icon-galveston,month_override 2028-03.b,,1549,,1548.7,1548.7,yes,"""price"":{""value"":1548.7}",2028-03-05;2028-03-12;2028-03-19;2028-03-26,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-from-galveston-on-icon-IC07W792?sailDate=2028-02-27&packageCode=IC07W792&groupId=IC07GAL-3851841632&country=USA,2026-08-15T13:18:14,verified,
i0017,7n-west-caribbean-icon-galveston,month_override 2028-04.i,,1397,,1396.58,1396.58,yes,"""price"":{""value"":1396.58}",2028-04-02;2028-04-09;2028-04-16,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-from-galveston-on-icon-IC07W792?sailDate=2028-02-27&packageCode=IC07W792&groupId=IC07GAL-3851841632&country=USA,2026-08-15T13:18:14,verified,
i0017,7n-west-caribbean-icon-galveston,month_override 2028-04.b,,1450,,1449.74,1449.74,yes,"""price"":{""value"":1449.74}",2028-04-02;2028-04-09;2028-04-16,https://www.royalcaribbean.com/itinerary/7-night-western-caribbean-from-galveston-on-icon-IC07W792?sailDate=2028-02-27&packageCode=IC07W792&groupId=IC07GAL-3851841632&country=USA,2026-08-15T13:18:14,verified,
i0018,10n-galveston-to-fort-lauderdale-symphony,price_interior,1387,1319,-4.9%,1319.13,1319.13,yes,"""price"":{""value"":1319.13}",2027-08 floor (1 sailings),https://www.royalcaribbean.com/itinerary/10-night-galveston-to-ft-lauderdale-from-galveston-on-symphony-SY10R043?sailDate=2027-08-08&packageCode=SY10R043&groupId=SY10GAL-4021308263&country=USA,2026-08-15T13:18:14,verified,
i0018,10n-galveston-to-fort-lauderdale-symphony,price_balcony,1542,1465,-5.0%,1464.63,1464.63,yes,"""price"":{""value"":1464.63}",2027-08 floor (1 sailings),https://www.royalcaribbean.com/itinerary/10-night-galveston-to-ft-lauderdale-from-galveston-on-symphony-SY10R043?sailDate=2027-08-08&packageCode=SY10R043&groupId=SY10GAL-4021308263&country=USA,2026-08-15T13:18:14,verified,
i0018,10n-galveston-to-fort-lauderdale-symphony,month_override 2027-08.i,,1319,,1319.13,1319.13,yes,"""price"":{""value"":1319.13}",2027-08-08,https://www.royalcaribbean.com/itinerary/10-night-galveston-to-ft-lauderdale-from-galveston-on-symphony-SY10R043?sailDate=2027-08-08&packageCode=SY10R043&groupId=SY10GAL-4021308263&country=USA,2026-08-15T13:18:14,verified,
i0018,10n-galveston-to-fort-lauderdale-symphony,month_override 2027-08.b,,1465,,1464.63,1464.63,yes,"""price"":{""value"":1464.63}",2027-08-08,https://www.royalcaribbean.com/itinerary/10-night-galveston-to-ft-lauderdale-from-galveston-on-symphony-SY10R043?sailDate=2027-08-08&packageCode=SY10R043&groupId=SY10GAL-4021308263&country=USA,2026-08-15T13:18:14,verified,
